track_artist,track_name,track_popularity,feature,feature_value,year
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock) - M-22 Remix,58,acousticness,0.146,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock) - M-22 Remix,58,instrumentalness,0.0,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock) - M-22 Remix,58,speechiness,0.181,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,tempo,0.4595,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,danceability,0.789,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,loudness,0.6047,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,liveness,0.335,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,valence,0.491,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,energy,0.858,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,acousticness,0.22,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,instrumentalness,0.0,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,65,speechiness,0.0404,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,tempo,0.4763,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,danceability,0.845,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,loudness,0.5176,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,liveness,0.111,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,valence,0.782,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,energy,0.766,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,acousticness,0.212,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,instrumentalness,0.0,2019
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,69,speechiness,0.0658,2019
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,tempo,0.4928,2018
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,danceability,0.684,2018
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,loudness,0.5711,2018
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,liveness,0.201,2018
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,valence,0.384,2018
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,energy,0.823,2018
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,acousticness,0.0058,2018
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,instrumentalness,0.0,2018
Ed Sheeran,Happier - Tiësto’s AFTR:HRS Remix,53,speechiness,0.0296,2018
Ed Sheeran,Galway Girl,80,tempo,0.4174,2017
Ed Sheeran,Galway Girl,80,danceability,0.624,2017
Ed Sheeran,Galway Girl,80,loudness,0.6802,2017
Ed Sheeran,Galway Girl,80,liveness,0.327,2017
Ed Sheeran,Galway Girl,80,valence,0.781,2017
Ed Sheeran,Galway Girl,80,energy,0.876,2017
Ed Sheeran,Galway Girl,80,acousticness,0.0735,2017
Ed Sheeran,Galway Girl,80,instrumentalness,0.0,2017
Ed Sheeran,Galway Girl,80,speechiness,0.1,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,tempo,0.4179,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,danceability,0.726,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,loudness,0.5917,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,liveness,0.141,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,valence,0.731,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,energy,0.748,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,acousticness,0.0245,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,instrumentalness,0.0,2017
Ed Sheeran,Galway Girl - Martin Jensen Remix,58,speechiness,0.0438,2017
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,tempo,0.4887,2014
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,danceability,0.828,2014
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,loudness,0.4613,2014
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,liveness,0.087,2014
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,valence,0.517,2014
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,energy,0.745,2014
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,acousticness,0.21,2014
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,instrumentalness,0.0011,2014
Ed Sheeran,Thinking out Loud - Alex Adair Remix,49,speechiness,0.152,2014
Ed Sheeran,The A Team - Acoustic,50,tempo,0.5087,2011
Ed Sheeran,The A Team - Acoustic,50,danceability,0.649,2011
Ed Sheeran,The A Team - Acoustic,50,loudness,0.3184,2011
Ed Sheeran,The A Team - Acoustic,50,liveness,0.292,2011
Ed Sheeran,The A Team - Acoustic,50,valence,0.424,2011
Ed Sheeran,The A Team - Acoustic,50,energy,0.264,2011
Ed Sheeran,The A Team - Acoustic,50,acousticness,0.727,2011
Ed Sheeran,The A Team - Acoustic,50,instrumentalness,0.0,2011
Ed Sheeran,The A Team - Acoustic,50,speechiness,0.28,2011
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,tempo,0.3676,2019
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,danceability,0.747,2019
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,loudness,0.4889,2019
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,liveness,0.172,2019
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,valence,0.84,2019
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,energy,0.649,2019
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,acousticness,0.333,2019
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,instrumentalness,0.0,2019
Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),59,speechiness,0.219,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,tempo,0.3968,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,danceability,0.746,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,loudness,0.4802,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,liveness,0.0669,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,valence,0.607,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,energy,0.787,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,acousticness,0.214,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,instrumentalness,0.0,2019
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),73,speechiness,0.12,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,tempo,0.3829,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,danceability,0.665,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,loudness,0.5699,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,liveness,0.096,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,valence,0.69,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,energy,0.68,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,acousticness,0.112,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,instrumentalness,0.0,2019
Ed Sheeran,Feels (feat. Young Thug & J Hus),37,speechiness,0.29,2019
Ed Sheeran,I See Fire,23,tempo,0.3175,2014
Ed Sheeran,I See Fire,23,danceability,0.641,2014
Ed Sheeran,I See Fire,23,loudness,0.2581,2014
Ed Sheeran,I See Fire,23,liveness,0.252,2014
Ed Sheeran,I See Fire,23,valence,0.297,2014
Ed Sheeran,I See Fire,23,energy,0.176,2014
Ed Sheeran,I See Fire,23,acousticness,0.638,2014
Ed Sheeran,I See Fire,23,instrumentalness,0.0,2014
Ed Sheeran,I See Fire,23,speechiness,0.0349,2014
Ed Sheeran,Best Part of Me (feat. YEBBA),74,tempo,0.341,2019
Ed Sheeran,Best Part of Me (feat. YEBBA),74,danceability,0.565,2019
Ed Sheeran,Best Part of Me (feat. YEBBA),74,loudness,0.3807,2019
Ed Sheeran,Best Part of Me (feat. YEBBA),74,liveness,0.285,2019
Ed Sheeran,Best Part of Me (feat. YEBBA),74,valence,0.237,2019
Ed Sheeran,Best Part of Me (feat. YEBBA),74,energy,0.242,2019
Ed Sheeran,Best Part of Me (feat. YEBBA),74,acousticness,0.762,2019
Ed Sheeran,Best Part of Me (feat. YEBBA),74,instrumentalness,0.0,2019
Ed Sheeran,Best Part of Me (feat. YEBBA),74,speechiness,0.0318,2019
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,tempo,0.3967,2017
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,danceability,0.587,2017
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,loudness,0.4278,2017
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,liveness,0.123,2017
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,valence,0.356,2017
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,energy,0.299,2017
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,acousticness,0.779,2017
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,instrumentalness,0.0,2017
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),77,speechiness,0.0263,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,tempo,0.476,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,danceability,0.732,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,loudness,0.6103,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,liveness,0.13,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,valence,0.343,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,energy,0.756,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,acousticness,0.26,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,instrumentalness,0.0,2017
Ed Sheeran,Perfect - Mike Perry Remix,46,speechiness,0.0324,2017
Ed Sheeran,Shape of You - Galantis Remix,51,tempo,0.4177,2017
Ed Sheeran,Shape of You - Galantis Remix,51,danceability,0.838,2017
Ed Sheeran,Shape of You - Galantis Remix,51,loudness,0.7675,2017
Ed Sheeran,Shape of You - Galantis Remix,51,liveness,0.0297,2017
Ed Sheeran,Shape of You - Galantis Remix,51,valence,0.905,2017
Ed Sheeran,Shape of You - Galantis Remix,51,energy,0.765,2017
Ed Sheeran,Shape of You - Galantis Remix,51,acousticness,0.0514,2017
Ed Sheeran,Shape of You - Galantis Remix,51,instrumentalness,0.0002,2017
Ed Sheeran,Shape of You - Galantis Remix,51,speechiness,0.0462,2017
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,tempo,0.5175,2019
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,danceability,0.572,2019
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,loudness,0.6003,2019
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,liveness,0.339,2019
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,valence,0.678,2019
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,energy,0.915,2019
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,acousticness,0.0111,2019
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,instrumentalness,0.0,2019
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,68,speechiness,0.0625,2019
Avicii,Broken Arrows,10,tempo,0.4844,2015
Avicii,Broken Arrows,10,danceability,0.634,2015
Avicii,Broken Arrows,10,loudness,0.4389,2015
Avicii,Broken Arrows,10,liveness,0.102,2015
Avicii,Broken Arrows,10,valence,0.298,2015
Avicii,Broken Arrows,10,energy,0.674,2015
Avicii,Broken Arrows,10,acousticness,0.0487,2015
Avicii,Broken Arrows,10,instrumentalness,0.0012,2015
Avicii,Broken Arrows,10,speechiness,0.0465,2015
Avicii,For A Better Day,66,tempo,0.5638,2015
Avicii,For A Better Day,66,danceability,0.639,2015
Avicii,For A Better Day,66,loudness,0.6787,2015
Avicii,For A Better Day,66,liveness,0.108,2015
Avicii,For A Better Day,66,valence,0.317,2015
Avicii,For A Better Day,66,energy,0.843,2015
Avicii,For A Better Day,66,acousticness,0.0386,2015
Avicii,For A Better Day,66,instrumentalness,0.0829,2015
Avicii,For A Better Day,66,speechiness,0.0334,2015
Avicii,Addicted To You,69,tempo,0.5347,2013
Avicii,Addicted To You,69,danceability,0.569,2013
Avicii,Addicted To You,69,loudness,0.6284,2013
Avicii,Addicted To You,69,liveness,0.086,2013
Avicii,Addicted To You,69,valence,0.303,2013
Avicii,Addicted To You,69,energy,0.785,2013
Avicii,Addicted To You,69,acousticness,0.0505,2013
Avicii,Addicted To You,69,instrumentalness,0.0,2013
Avicii,Addicted To You,69,speechiness,0.0457,2013
Avicii,Talk To Myself,53,tempo,0.5096,2015
Avicii,Talk To Myself,53,danceability,0.722,2015
Avicii,Talk To Myself,53,loudness,0.6084,2015
Avicii,Talk To Myself,53,liveness,0.0462,2015
Avicii,Talk To Myself,53,valence,0.886,2015
Avicii,Talk To Myself,53,energy,0.799,2015
Avicii,Talk To Myself,53,acousticness,0.0102,2015
Avicii,Talk To Myself,53,instrumentalness,0.0043,2015
Avicii,Talk To Myself,53,speechiness,0.0613,2015
Avicii,Dear Boy - Avicii By Avicii,1,tempo,0.4802,2014
Avicii,Dear Boy - Avicii By Avicii,1,danceability,0.638,2014
Avicii,Dear Boy - Avicii By Avicii,1,loudness,0.6125,2014
Avicii,Dear Boy - Avicii By Avicii,1,liveness,0.0908,2014
Avicii,Dear Boy - Avicii By Avicii,1,valence,0.575,2014
Avicii,Dear Boy - Avicii By Avicii,1,energy,0.699,2014
Avicii,Dear Boy - Avicii By Avicii,1,acousticness,0.0335,2014
Avicii,Dear Boy - Avicii By Avicii,1,instrumentalness,0.0063,2014
Avicii,Dear Boy - Avicii By Avicii,1,speechiness,0.0567,2014
Avicii,The Nights - Felix Jaehn Remix,48,tempo,0.5139,2014
Avicii,The Nights - Felix Jaehn Remix,48,danceability,0.672,2014
Avicii,The Nights - Felix Jaehn Remix,48,loudness,0.5814,2014
Avicii,The Nights - Felix Jaehn Remix,48,liveness,0.0586,2014
Avicii,The Nights - Felix Jaehn Remix,48,valence,0.511,2014
Avicii,The Nights - Felix Jaehn Remix,48,energy,0.834,2014
Avicii,The Nights - Felix Jaehn Remix,48,acousticness,0.0077,2014
Avicii,The Nights - Felix Jaehn Remix,48,instrumentalness,0.0,2014
Avicii,The Nights - Felix Jaehn Remix,48,speechiness,0.0305,2014
Avicii,The Nights - Avicii By Avicii,43,tempo,0.5262,2014
Avicii,The Nights - Avicii By Avicii,43,danceability,0.711,2014
Avicii,The Nights - Avicii By Avicii,43,loudness,0.5565,2014
Avicii,The Nights - Avicii By Avicii,43,liveness,0.0807,2014
Avicii,The Nights - Avicii By Avicii,43,valence,0.34,2014
Avicii,The Nights - Avicii By Avicii,43,energy,0.521,2014
Avicii,The Nights - Avicii By Avicii,43,acousticness,0.0872,2014
Avicii,The Nights - Avicii By Avicii,43,instrumentalness,0.0,2014
Avicii,The Nights - Avicii By Avicii,43,speechiness,0.0697,2014
Avicii,Gonna Love Ya,8,tempo,0.4176,2015
Avicii,Gonna Love Ya,8,danceability,0.715,2015
Avicii,Gonna Love Ya,8,loudness,0.4622,2015
Avicii,Gonna Love Ya,8,liveness,0.139,2015
Avicii,Gonna Love Ya,8,valence,0.697,2015
Avicii,Gonna Love Ya,8,energy,0.681,2015
Avicii,Gonna Love Ya,8,acousticness,0.146,2015
Avicii,Gonna Love Ya,8,instrumentalness,0.0802,2015
Avicii,Gonna Love Ya,8,speechiness,0.05,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,tempo,0.5345,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,danceability,0.726,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,loudness,0.6714,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,liveness,0.201,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,valence,0.444,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,energy,0.883,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,acousticness,0.0062,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,instrumentalness,0.0001,2015
Avicii,Waiting For Love - Carnage & Headhunterz Remix,0,speechiness,0.0797,2015
Avicii,My Feelings For You - Radio Edit,9,tempo,0.5346,2010
Avicii,My Feelings For You - Radio Edit,9,danceability,0.606,2010
Avicii,My Feelings For You - Radio Edit,9,loudness,0.7519,2010
Avicii,My Feelings For You - Radio Edit,9,liveness,0.367,2010
Avicii,My Feelings For You - Radio Edit,9,valence,0.125,2010
Avicii,My Feelings For You - Radio Edit,9,energy,0.993,2010
Avicii,My Feelings For You - Radio Edit,9,acousticness,0.0372,2010
Avicii,My Feelings For You - Radio Edit,9,instrumentalness,0.0664,2010
Avicii,My Feelings For You - Radio Edit,9,speechiness,0.074,2010
Avicii,Silhouettes - Original Radio Edit,12,tempo,0.5349,2012
Avicii,Silhouettes - Original Radio Edit,12,danceability,0.605,2012
Avicii,Silhouettes - Original Radio Edit,12,loudness,0.4879,2012
Avicii,Silhouettes - Original Radio Edit,12,liveness,0.121,2012
Avicii,Silhouettes - Original Radio Edit,12,valence,0.836,2012
Avicii,Silhouettes - Original Radio Edit,12,energy,0.8,2012
Avicii,Silhouettes - Original Radio Edit,12,acousticness,0.155,2012
Avicii,Silhouettes - Original Radio Edit,12,instrumentalness,0.0562,2012
Avicii,Silhouettes - Original Radio Edit,12,speechiness,0.0545,2012
Avicii,Fades Away - Tribute Concert Version,71,tempo,0.5617,2019
Avicii,Fades Away - Tribute Concert Version,71,danceability,0.595,2019
Avicii,Fades Away - Tribute Concert Version,71,loudness,0.4099,2019
Avicii,Fades Away - Tribute Concert Version,71,liveness,0.0873,2019
Avicii,Fades Away - Tribute Concert Version,71,valence,0.165,2019
Avicii,Fades Away - Tribute Concert Version,71,energy,0.549,2019
Avicii,Fades Away - Tribute Concert Version,71,acousticness,0.132,2019
Avicii,Fades Away - Tribute Concert Version,71,instrumentalness,0.0,2019
Avicii,Fades Away - Tribute Concert Version,71,speechiness,0.104,2019
Avicii,Without You - Otto Knows Remix,47,tempo,0.5475,2017
Avicii,Without You - Otto Knows Remix,47,danceability,0.536,2017
Avicii,Without You - Otto Knows Remix,47,loudness,0.5713,2017
Avicii,Without You - Otto Knows Remix,47,liveness,0.0729,2017
Avicii,Without You - Otto Knows Remix,47,valence,0.455,2017
Avicii,Without You - Otto Knows Remix,47,energy,0.837,2017
Avicii,Without You - Otto Knows Remix,47,acousticness,0.001,2017
Avicii,Without You - Otto Knows Remix,47,instrumentalness,0.0059,2017
Avicii,Without You - Otto Knows Remix,47,speechiness,0.0461,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,tempo,0.5018,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,danceability,0.544,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,loudness,0.5008,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,liveness,0.376,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,valence,0.396,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,energy,0.64,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,acousticness,0.0102,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,instrumentalness,0.0002,2017
Avicii,Lonely Together - (feat. Rita Ora) Dj Licious Remix,44,speechiness,0.0652,2017
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,tempo,0.5344,2015
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,danceability,0.601,2015
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,loudness,0.699,2015
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,liveness,0.146,2015
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,valence,0.968,2015
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,energy,0.951,2015
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,acousticness,0.271,2015
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,instrumentalness,0.84,2015
Avicii,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,0,speechiness,0.0426,2015
Avicii,Levels,58,tempo,0.5262,2011
Avicii,Levels,58,danceability,0.601,2011
Avicii,Levels,58,loudness,0.4691,2011
Avicii,Levels,58,liveness,0.34,2011
Avicii,Levels,58,valence,0.352,2011
Avicii,Levels,58,energy,0.834,2011
Avicii,Levels,58,acousticness,0.0295,2011
Avicii,Levels,58,instrumentalness,0.888,2011
Avicii,Levels,58,speechiness,0.0358,2011
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,tempo,0.5344,2012
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,danceability,0.509,2012
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,loudness,0.6487,2012
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,liveness,0.316,2012
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,valence,0.638,2012
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,energy,0.79,2012
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,acousticness,0.332,2012
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,instrumentalness,0.0001,2012
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,9,speechiness,0.0374,2012
Avicii,Dear Boy,7,tempo,0.522,2013
Avicii,Dear Boy,7,danceability,0.686,2013
Avicii,Dear Boy,7,loudness,0.5067,2013
Avicii,Dear Boy,7,liveness,0.3,2013
Avicii,Dear Boy,7,valence,0.253,2013
Avicii,Dear Boy,7,energy,0.581,2013
Avicii,Dear Boy,7,acousticness,0.0003,2013
Avicii,Dear Boy,7,instrumentalness,0.1,2013
Avicii,Dear Boy,7,speechiness,0.112,2013
Avicii,X You - Radio Edit,5,tempo,0.5262,2013
Avicii,X You - Radio Edit,5,danceability,0.49,2013
Avicii,X You - Radio Edit,5,loudness,0.4541,2013
Avicii,X You - Radio Edit,5,liveness,0.377,2013
Avicii,X You - Radio Edit,5,valence,0.106,2013
Avicii,X You - Radio Edit,5,energy,0.725,2013
Avicii,X You - Radio Edit,5,acousticness,0.0081,2013
Avicii,X You - Radio Edit,5,instrumentalness,0.119,2013
Avicii,X You - Radio Edit,5,speechiness,0.0763,2013
Steve Aoki,Let It Be Me - Sondr Remix,35,tempo,0.5123,2019
Steve Aoki,Let It Be Me - Sondr Remix,35,danceability,0.467,2019
Steve Aoki,Let It Be Me - Sondr Remix,35,loudness,0.5336,2019
Steve Aoki,Let It Be Me - Sondr Remix,35,liveness,0.131,2019
Steve Aoki,Let It Be Me - Sondr Remix,35,valence,0.232,2019
Steve Aoki,Let It Be Me - Sondr Remix,35,energy,0.821,2019
Steve Aoki,Let It Be Me - Sondr Remix,35,acousticness,0.0079,2019
Steve Aoki,Let It Be Me - Sondr Remix,35,instrumentalness,0.0004,2019
Steve Aoki,Let It Be Me - Sondr Remix,35,speechiness,0.0934,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,tempo,0.5345,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,danceability,0.535,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,loudness,0.7106,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,liveness,0.262,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,valence,0.12,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,energy,0.956,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,acousticness,0.0006,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,instrumentalness,0.0109,2019
Steve Aoki,Crash Into Me - Settle Down Steavis Aoki Remix,34,speechiness,0.0343,2019
Steve Aoki,Crash Into Me,37,tempo,0.4804,2019
Steve Aoki,Crash Into Me,37,danceability,0.672,2019
Steve Aoki,Crash Into Me,37,loudness,0.4745,2019
Steve Aoki,Crash Into Me,37,liveness,0.577,2019
Steve Aoki,Crash Into Me,37,valence,0.341,2019
Steve Aoki,Crash Into Me,37,energy,0.815,2019
Steve Aoki,Crash Into Me,37,acousticness,0.0025,2019
Steve Aoki,Crash Into Me,37,instrumentalness,0.0,2019
Steve Aoki,Crash Into Me,37,speechiness,0.0981,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,tempo,0.3761,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,danceability,0.517,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,loudness,0.5102,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,liveness,0.0892,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,valence,0.176,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,energy,0.793,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,acousticness,0.0214,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,instrumentalness,0.0005,2019
Steve Aoki,Are You Lonely (feat. ISÁK),47,speechiness,0.0367,2019
Steve Aoki,Waste It On Me (feat. BTS),49,tempo,0.4013,2018
Steve Aoki,Waste It On Me (feat. BTS),49,danceability,0.669,2018
Steve Aoki,Waste It On Me (feat. BTS),49,loudness,0.5904,2018
Steve Aoki,Waste It On Me (feat. BTS),49,liveness,0.72,2018
Steve Aoki,Waste It On Me (feat. BTS),49,valence,0.466,2018
Steve Aoki,Waste It On Me (feat. BTS),49,energy,0.684,2018
Steve Aoki,Waste It On Me (feat. BTS),49,acousticness,0.252,2018
Steve Aoki,Waste It On Me (feat. BTS),49,instrumentalness,0.0,2018
Steve Aoki,Waste It On Me (feat. BTS),49,speechiness,0.0585,2018
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,tempo,0.5011,2015
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,danceability,0.701,2015
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,loudness,0.504,2015
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,liveness,0.249,2015
